K,Rem,cdrag
1.2,2447.965101906899,1.6974472779130618
1.2,2337.49843625682,1.629915969697759
1.2,2446.9656301043,1.6476850549286302
1.2,2446.9656301043,1.69800310937522
1.2,2336.0741967909694,1.6306460058260108
1.2,2445.9040842586587,1.648052560191961
1.2,2445.9040842586587,1.6985907737541883
1.2,2334.568762052382,1.6314225356361391
1.2,2444.7727347260475,1.6484449023904166
1.2,2444.7727347260475,1.699213887589536
1.2,2332.974824391825,1.6322430085643331
1.2,2443.587261806795,1.6488562169729832
1.2,2443.587261806795,1.6998725318809689
1.2,2331.2925436386536,1.6331104895425146
1.2,2442.339940922427,1.649289487926767
1.2,2442.339940922427,1.7005637429524767
1.2,2329.529524745858,1.6340251295830597
1.2,2441.030855567752,1.6497447527515472
1.2,2441.030855567752,1.701293707366355
1.2,2327.6710668636024,1.6349841501461495
1.2,2439.660093311586,1.650222050882569
1.2,2439.660093311586,1.7020533637848556
1.2,2325.7396487969822,1.635987708311112
1.2,2438.2355282856693,1.650718465307103
1.2,2438.2355282856693,1.70284891023774
1.2,2323.7205906439744,1.6370389142159458
1.2,2436.741686974141,1.651239954188238
1.2,2436.741686974141,1.7036804507945005
1.2,2321.614093852714,1.6381320532421195
1.2,2435.194229583893,1.6517806439269265
1.2,2435.194229583893,1.7045480943911415
1.2,2319.420368349827,1.6392761542865626
1.2,2433.593246326595,1.6523405754598777
1.2,2433.593246326595,1.7054458202160698
1.2,2317.1544361358983,1.6404655153240006
1.2,2431.923300702961,1.6529257245319922
1.2,2431.923300702961,1.706379867908823
1.2,2314.8016939404115,1.6417003331417557
1.2,2430.1922779037936,1.653533179771643
1.2,2430.1922779037936,1.7073565090781406
1.2,2312.347598470606,1.6429867466602308
1.2,2428.4080480832963,1.654160022875368
1.2,2428.4080480832963,1.7083605037169405
1.2,2309.829340897276,1.644316081995765
1.2,2426.56296497062,1.6548092752614527
1.2,2426.56296497062,1.7094011967297975
1.2,2307.2249848527536,1.6456945000159269
1.2,2424.649406522554,1.6554833368879869
1.2,2424.649406522554,1.7104782195364017
1.2,2304.5347878601874,1.6471190185572322
1.2,2422.690732755876,1.6561746036701142
1.2,2422.690732755876,1.7115896372508677
1.2,2301.766374468295,1.648590366761602
1.2,2420.671573748116,1.656888450898988
1.2,2420.671573748116,1.7127350792414997
1.2,2298.919994485795,1.6501085465798395
1.2,2418.5920631426497,1.6576249412500166
1.2,2418.5920631426497,1.7139208823618135
1.2,2295.981218596421,1.651679811307468
1.2,2416.4523384241656,1.6583841394760075
1.2,2416.4523384241656,1.715141011739422
1.2,2292.965029004086,1.653298451320106
1.2,2414.244825384813,1.6591684679256502
1.2,2414.244825384813,1.7164013242494864
1.2,2289.8570447624256,1.6549705160279278
1.2,2411.985106443608,1.6599732872375577
1.2,2411.985106443608,1.717693680990406
1.2,2286.6795470810234,1.656684750485464
1.2,2409.673311580046,1.66079802510581
1.2,2409.673311580046,1.7190239538948957
1.2,2283.41817773045,1.6584502337612852
1.2,2407.301877431954,1.661645744604734
1.2,2407.301877431954,1.7203891994392837
1.2,2280.0805536912203,1.6602642568772812
1.2,2404.8632704680545,1.6625188875715364
1.2,2404.8632704680545,1.72179220450308
1.2,2276.659683102273,1.661967376970917
1.2,2402.3807183946265,1.6634097946831592
1.2,2402.3807183946265,1.7232310448891426
1.2,2273.163178104462,1.663660767750535
1.2,2399.831316286048,1.664326917986761
1.2,2399.831316286048,1.72471166735615
1.2,2269.5768096911443,1.665400175025445
1.2,2397.2229204019686,1.6652666992434135
1.2,2397.2229204019686,1.7262243458096866
1.2,2265.92273338278,1.6671829245479417
1.2,2394.56336196816,1.66622747947772
1.2,2394.56336196816,1.727779724387778
1.2,2262.179494146248,1.6690152153062363
1.2,2391.837486046137,1.6672140998866405
1.2,2391.837486046137,1.7293738542091015
1.2,2258.3547226108994,1.6708914264366292
1.2,2389.068429361146,1.6682188626266643
1.2,2389.068429361146,1.7308939358395654
1.2,2254.6066529023474,1.672809617998388
1.2,2386.2257754750044,1.6692526713988458
1.2,2386.2257754750044,1.732365530124183
1.2,2250.8846701680777,1.6747750368877847
1.2,2383.3402746350466,1.6703047909697992
1.2,2383.3402746350466,1.733866849452084
1.2,2247.100941367089,1.6767830263185814
1.2,2553.414076833865,1.6511623306387837
1.2,2553.414076833865,1.6954303621227094
1.2,2495.2445784726174,1.6523490501601834
1.2,2553.3163615662525,1.6511960595731416
1.2,2553.3163615662525,1.6954806816731227
1.2,2495.109302939098,1.6524146056188758
1.2,2553.161652459878,1.6512497672979665
1.2,2553.161652459878,1.6955638467838554
1.2,2494.886510254955,1.6525205525928446
1.2,2552.949958637167,1.6513231298915392
1.2,2552.949958637167,1.695676614004201
1.2,2494.584176771601,1.6526664499635852
1.2,2552.6568696268246,1.6514246696509889
1.2,2552.6568696268246,1.6958278526626378
1.2,2494.1784641086483,1.652857765062848
1.2,2552.3231098911174,1.6515403098301324
1.2,2552.3231098911174,1.6960089505843523
1.2,2493.6932762339848,1.6530924928076447
1.2,2551.916137816256,1.6516815253754529
1.2,2551.916137816256,1.696222730332912
1.2,2493.120702368501,1.6533643075568325
1.2,2551.452259330008,1.6518424303120125
1.2,2551.452259330008,1.6964692171176488
1.2,2492.460795519069,1.6536791556893953
1.2,2550.923365667113,1.652025987159514
1.2,2550.923365667113,1.6967514711316265
1.2,2491.705669106982,1.6540400434923563
1.2,2550.337626860257,1.6522292604519389
1.2,2550.337626860257,1.6970634642324036
1.2,2490.871289897778,1.654444075960689
1.2,2549.695077398632,1.652452593625746
1.2,2549.695077398632,1.697408489637536
1.2,2489.949785301255,1.6548888172446634
1.2,2548.979493803292,1.652701252915203
1.2,2548.979493803292,1.697789170475353
1.2,2488.9333006199035,1.655376379370346
1.2,2548.1990586525367,1.6529726366372075
1.2,2548.1990586525367,1.698205782102844
1.2,2487.8219383103306,1.655907298649675
1.2,2547.3619504935277,1.6532638131264652
1.2,2547.3619504935277,1.6986492643693978
1.2,2486.6396105139734,1.6564786964379592
1.2,2546.468218538642,1.6535751326834471
1.2,2546.468218538642,1.6991290057468809
1.2,2485.3626167934785,1.6570940839859734
1.2,2545.509794399564,1.653909247732814
1.2,2545.509794399564,1.6996448419134744
1.2,2483.991085641825,1.657756072053956
1.2,2544.4867424295053,1.6542658584699563
1.2,2544.4867424295053,1.7001905258966596
1.2,2482.5409988037222,1.658458373126758
1.2,2543.407246273809,1.6546426926869586
1.2,2543.407246273809,1.700769615429098
1.2,2481.004559962536,1.659202010846005
1.2,2542.263257458444,1.655042411740875
1.2,2542.263257458444,1.7013850006254183
1.2,2479.373997397233,1.6599925939311193
1.2,2541.054852674295,1.655464721301131
1.2,2541.054852674295,1.702030434071058
1.2,2477.6652912183304,1.660820859475372
1.2,2539.7821128811506,1.6559103154326635
1.2,2539.7821128811506,1.7027155973499708
1.2,2475.8548742588555,1.6616997768167496
1.2,2538.461325529111,1.656372971144446
1.2,2538.461325529111,1.7034281391278667
1.2,2473.9745346743694,1.662620089018062
1.2,2537.068264983855,1.6568616227400743
1.2,2537.068264983855,1.7041773028826064
1.2,2472.0007358639737,1.6635819365453222
1.2,2535.6192224146425,1.6573703778272413
1.2,2535.6192224146425,1.704960125520948
1.2,2469.941561797949,1.6645884604818657
1.2,2534.106193518041,1.657902246879908
1.2,2534.106193518041,1.7057767007787965
1.2,2467.797200833191,1.6656398260548098
1.2,2532.5454484290976,1.658451657490643
1.2,2532.5454484290976,1.7066273540929118
1.2,2465.5678488990784,1.666736667264162
1.2,2530.9128249475275,1.659026914737065
1.2,2530.9128249475275,1.7075117326783968
1.2,2463.2537094529976,1.667875236905308
1.2,2529.21652086868,1.65962542599247
1.2,2529.21652086868,1.7084301703120244
1.2,2460.854993434248,1.669059181627019
1.2,2527.456649177612,1.6602472433450717
1.2,2527.456649177612,1.709388931413758
1.2,2458.356210528101,1.6702947271422146
1.2,2525.649457531917,1.6608867850571325
1.2,2525.649457531917,1.7103760586096248
1.2,2455.78901819064,1.6715704896077284
1.2,2523.778915613099,1.661549733818709
1.2,2523.778915613099,1.7114006745077135
1.2,2453.1300872065003,1.6728892156607291
1.2,2521.837093029357,1.662238805165554
1.2,2521.837093029357,1.7124595979894972
1.2,2450.387512970552,1.6742567061186628
1.2,2519.8482820805343,1.6629457557681404
1.2,2519.8482820805343,1.7135503219828505
1.2,2447.569368013916,1.6756650266466897
1.2,2517.7964945410704,1.6636762881545342
1.2,2517.7964945410704,1.7146789312726949
1.2,2444.6602511994406,1.6771230390423348
1.2,2515.689903780775,1.6644274704112978
1.2,2515.689903780775,1.715842475261033
1.2,2441.6682572091463,1.6786279586180122
1.2,2513.504537287536,1.6652080257152913
1.2,2513.504537287536,1.7170408670254425
1.2,2438.5936556604297,1.6801765225192764
1.2,2511.272676527578,1.6660066943803422
1.2,2511.272676527578,1.7182778201611648
1.2,2435.4289326646644,1.6817790758719804
1.2,2508.978393919077,1.6668292079148013
1.2,2508.978393919077,1.7195501571297662
1.2,2432.182180276681,1.6834232079675235
1.2,2506.6298529612445,1.6676726309261536
1.2,2506.6298529612445,1.720854915515406
1.2,2428.8614618099477,1.6851153004410593
1.2,2504.219183188698,1.6685400396318244
1.2,2504.219183188698,1.7221953652712532
1.2,2425.459283998384,1.6868525654951276
1.2,2501.7545418256914,1.6694288280785872
1.2,2501.7545418256914,1.7235750303331476
1.2,2421.9681976493007,1.6886388304151243
1.2,2499.2200869882904,1.670344437331126
1.2,2499.2200869882904,1.7249936370849632
1.2,2418.388543077096,1.6902891092458792
1.2,2496.631974886038,1.6712812478516266
1.2,2496.631974886038,1.7264421890536144
1.2,2414.7438678249537,1.6919488498310324
1.2,2493.998330599185,1.67223664005855
1.2,2493.998330599185,1.727927354150804
1.2,2411.018989428979,1.6936522615546012
1.2,2491.2794346891974,1.6732251552153925
1.2,2491.2794346891974,1.729461457995675
1.2,2407.1833891230176,1.6954069307884858
1.2,2488.523303631885,1.6742293863220057
1.2,2488.523303631885,1.731023128481057
1.2,2403.291442969885,1.6972003136092513
1.2,2485.698232146215,1.675260868031281
1.2,2485.698232146215,1.732621533908782
1.2,2399.3203261927606,1.6990317105619743
1.2,2482.828265957226,1.6763112502498698
1.2,2482.828265957226,1.73415150420685
1.2,2395.4165686106744,1.7009106256972375
1.2,2479.897668165958,1.6773863586629878
1.2,2479.897668165958,1.7356304631682904
1.2,2391.555358887096,1.7028313397521917
1.2,2435.0570947934502,1.6932258783239131
1.2,2435.0570947934502,1.739457806627491
1.2,2379.5847948958367,1.693468440195092
1.2,2434.969435046344,1.6932574010126775
1.2,2434.969435046344,1.7395048272445286
1.2,2379.463440040668,1.693529650122648
1.2,2434.8306463631934,1.6933075880990875
1.2,2434.8306463631934,1.7395825327703895
1.2,2379.263573823557,1.693628561969888
1.2,2434.640736758893,1.693376144486412
1.2,2434.640736758893,1.7396878987077466
1.2,2378.9923514297698,1.6937647732401069
1.2,2434.3778074150127,1.6934710323474953
1.2,2434.3778074150127,1.7398292122153298
1.2,2378.628386969124,1.6939433927937255
1.2,2434.0783918078864,1.6935790960140984
1.2,2434.0783918078864,1.7399984183511412
1.2,2378.1931239570577,1.6941625267984164
1.2,2433.713296504673,1.693711053406303
1.2,2433.713296504673,1.7401981566304068
1.2,2377.6794648204886,1.6944162817363138
1.2,2433.29714907929,1.6938614094640052
1.2,2433.29714907929,1.7404284484910084
1.2,2377.087456132276,1.6947102011875623
1.2,2432.8226745783086,1.6940329283296651
1.2,2432.8226745783086,1.740692149055591
1.2,2376.4100215831786,1.6950470850593602
1.2,2432.2972017860047,1.694222868870299
1.2,2432.2972017860047,1.740983626515415
1.2,2375.6614839021745,1.695424227983776
1.2,2431.7134650892376,1.6944342980025415
1.2,2431.7134650892376,1.741308780097696
1.2,2374.827653452405,1.6958393423975051
1.2,2431.0787971053915,1.6946638788142827
1.2,2431.0787971053915,1.7416615689229844
1.2,2373.9228588002675,1.6962944129989743
1.2,2430.378649893408,1.694917439333354
1.2,2430.378649893408,1.742050737924442
1.2,2372.9258131117444,1.6967899231222203
1.2,2429.6276556371545,1.695189486427768
1.2,2429.6276556371545,1.742464991705601
1.2,2371.865092712224,1.6973231812655325
1.2,2428.825857578596,1.6954803376129322
1.2,2428.825857578596,1.7429130859176296
1.2,2370.7194329229387,1.697897443990735
1.2,2427.9660162445334,1.6957924736885528
1.2,2427.9660162445334,1.7433948672586987
1.2,2369.4889466549434,1.6985151473752684
1.2,2427.0481881823457,1.6961256200692811
1.2,2427.0481881823457,1.7439045042760184
1.2,2368.1879698129133,1.6991704302386024
1.2,2426.0797141427174,1.6964776388897556
1.2,2426.0797141427174,1.7444453021766002
1.2,2366.809505415346,1.6998642175318617
1.2,2425.053372153925,1.696851018538561
1.2,2425.053372153925,1.7450199578524974
1.2,2365.3465780971305,1.700601738085889
1.2,2423.969229608216,1.697245489079902
1.2,2423.969229608216,1.745622639452234
1.2,2363.813522338813,1.7013743570251088
1.2,2422.8273576506376,1.6976616799520965
1.2,2422.8273576506376,1.7462623652928184
1.2,2362.1891905901334,1.70219413122588
1.2,2421.642367631533,1.6980937898677335
1.2,2421.642367631533,1.7469276072762978
1.2,2360.502100607864,1.7030524308124628
1.2,2420.3925231549792,1.6985501509351262
1.2,2420.3925231549792,1.7476269840847634
1.2,2358.731131713606,1.7039493748315822
1.2,2419.0924388435865,1.699025262614962
1.2,2419.0924388435865,1.748357723023084
1.2,2356.883533705065,1.7048878773337732
1.2,2417.734931550419,1.6995219297659934
1.2,2417.734931550419,1.7491199036218237
1.2,2354.95947214421,1.705868078284153
1.2,2416.334597419192,1.7000349435652895
1.2,2416.334597419192,1.7499138159212384
1.2,2352.9591192556823,1.7068905434936
1.2,2414.869755806515,1.7005720617691389
1.2,2414.869755806515,1.7507391326790611
1.2,2350.882653888496,1.707951787813798
1.2,2413.347759918922,1.701130854336966
1.2,2413.347759918922,1.7515961509713784
1.2,2348.730261476326,1.709055182190568
1.2,2411.76870906446,1.7017113654764466
1.2,2411.76870906446,1.7524907031298935
1.2,2346.4880380511545,1.710206506660152
1.2,2410.1471796460432,1.7023083784047146
1.2,2410.1471796460432,1.7534116229975794
1.2,2344.184386569579,1.7113951335966198
1.2,2408.4687863023946,1.7029271955528682
1.2,2408.4687863023946,1.7543674126247952
1.2,2341.79836868672,1.7126236137802224
1.2,2406.7264108640225,1.7035703512786635
1.2,2406.7264108640225,1.7553551002034002
1.2,2339.3372443183657,1.7138973383488276
1.2,2404.941848346461,1.7042301401678734
1.2,2404.941848346461,1.7563723275636884
1.2,2336.808253295807,1.7152088834915664
1.2,2403.1007503949227,1.7049118814670354
1.2,2403.1007503949227,1.7574247605215203
1.2,2334.1975700960334,1.7165664863180172
1.2,2401.210448778104,1.7056128369516692
1.2,2401.210448778104,1.7585096366610062
1.2,2331.51245404927,1.7179675340057634
1.2,2399.249429598517,1.7063411393281958
1.2,2399.249429598517,1.759626867976602
1.2,2328.7531422648863,1.7194089798769503
1.2,2397.24665773336,1.7070862732819931
1.2,2397.24665773336,1.7607798913617256
1.2,2325.912886166218,1.72090040334892
1.2,2395.187838150075,1.707853582606756
1.2,2395.187838150075,1.76196573779328
1.2,2322.998942823233,1.7224302487922096
1.2,2393.080293963744,1.708640326072298
1.2,2393.080293963744,1.763181634648021
1.2,2320.018544055083,1.7240044272642134
1.2,2390.916959719453,1.7094493641741486
1.2,2390.916959719453,1.7644306144120556
1.2,2316.964959468262,1.7256203227302531
1.2,2388.705153029204,1.7102782553596885
1.2,2388.705153029204,1.765715938856847
1.2,2313.831497439062,1.727281457603607
1.2,2386.4306542159784,1.7111320767280451
1.2,2386.4306542159784,1.7670373473074694
1.2,2310.6184573438413,1.728990110850516
1.2,2384.1079593742857,1.712005579227014
1.2,2384.1079593742857,1.7683864439490884
1.2,2307.3469696956918,1.7307383615933871
1.2,2381.7443578800976,1.7128963096866765
1.2,2381.7443578800976,1.7697694164532178
1.2,2304.003401402351,1.7325326371006335
1.2,2379.304199641962,1.7138178179389405
1.2,2379.304199641962,1.7711977281118405
1.2,2300.568376180262,1.734381031635229
1.2,2376.8305753766685,1.7147538716710442
1.2,2376.8305753766685,1.7726514623191545
1.2,2297.162544274498,1.7362702703316777
1.2,2374.2950268179447,1.7157152191234968
1.2,2374.2950268179447,1.7741391448328363
1.2,2293.687062166401,1.738199759207253
1.2,2371.719132329968,1.7166940640120028
1.2,2371.719132329968,1.7756613644825567
1.2,2290.1422137423774,1.7401793417875409
1.2,2369.088764590496,1.7176958297629656
1.2,2369.088764590496,1.7772180851104111
1.2,2286.528287970826,1.7422030956082708
1.2,7131.105904891073,1.5227713754967784
1.2,7131.105904891073,1.5877888759752274
1.2,6908.01524021868,1.5595474588886382
1.2,7131.020332953521,1.522780862531776
1.2,7131.020332953521,1.5878067817468886
1.2,6907.870174757378,1.559569937454699
1.2,7130.870584327974,1.5227969525783145
1.2,7130.870584327974,1.5878321205794963
1.2,6907.662943228595,1.5596044318515063
1.2,7130.635270883798,1.5228225305741716
1.2,7130.635270883798,1.587870207230402
1.2,6907.352106621368,1.55964873725858
1.2,7130.357182354719,1.5228526484576408
1.2,7130.357182354719,1.5879184632349803
1.2,6906.958398659419,1.5597104590003712
1.2,7130.014933197798,1.5228897814573032
1.2,7130.014933197798,1.5879768904761953
1.2,6906.481832333914,1.5597819969251732
1.2,7129.608531882978,1.5229339306634215
1.2,7129.608531882978,1.588048071975214
1.2,6905.901705315812,1.559870959001349
1.2,7129.13798846711,1.5229846872684836
1.2,7129.13798846711,1.5881266954435067
1.2,6905.259473932269,1.5599694171543592
1.2,7128.603314593318,1.523042872963167
1.2,7128.603314593318,1.5882208145518744
1.2,6904.49301136147,1.5600856383789894
1.2,7128.004523490301,1.5231076692271803
1.2,7128.004523490301,1.5883223823565569
1.2,6903.664490888915,1.560213902313324
1.2,7127.3630127514325,1.5231774226075911
1.2,7127.3630127514325,1.588434291345455
1.2,6902.753223606111,1.5603523345088333
1.2,7126.636031215226,1.5232562658990183
1.2,7126.636031215226,1.5885588207686103
1.2,6901.738532951713,1.560507895828981
1.2,7125.844981464516,1.5233421361779758
1.2,7125.844981464516,1.58869354761148
1.2,6900.641164274343,1.5606758494673398
1.2,7125.011259375218,1.5234325594897915
1.2,7125.011259375218,1.5888384771389985
1.2,6899.461153739049,1.5608562036320737
1.2,7124.113504780839,1.5235300143808963
1.2,7124.113504780839,1.5889910311762767
1.2,6898.219237101104,1.5610489671401742
1.2,7123.130368673331,1.523636980875276
1.2,7123.130368673331,1.5891615516988575
1.2,6896.832672203732,1.5612592287018474
1.2,7122.0832517250665,1.5237505753227187
1.2,7122.0832517250665,1.5893395565627124
1.2,6895.384294998176,1.5614790533355387
1.2,7121.014910410703,1.5238666658019189
1.2,7121.014910410703,1.589525358687897
1.2,6893.874141226329,1.561714188391755
1.2,7119.839904524485,1.5239943460949188
1.2,7119.839904524485,1.5897238282373365
1.2,6892.260886968362,1.5619614491599432
1.2,7118.643717362271,1.5241245280265965
1.2,7118.643717362271,1.5899326957883728
1.2,6890.565274443776,1.5622215044384182
1.2,7117.340937228203,1.5242663090223674
1.2,7117.340937228203,1.5901568370016486
1.2,6888.746017558137,1.5624987976431657
1.2,7115.995672197622,1.524412667165964
1.2,7115.995672197622,1.590388653675529
1.2,6886.865202975849,1.562788586822625
1.2,7114.586596665406,1.5245660855745065
1.2,7114.586596665406,1.590630741826209
1.2,6884.902216665714,1.5630908861994828
1.2,7113.135089081137,1.5247240879484396
1.2,7113.135089081137,1.59088311094919
1.2,6882.857123116501,1.5634057106188608
1.2,7111.598494206957,1.5248916400958263
1.2,7111.598494206957,1.59114836185566
1.2,6880.709340652863,1.5637356233686404
1.2,7109.998197664068,1.5250658559736965
1.2,7109.998197664068,1.591421169872675
