K,Rem,frictionFactor
1.2,7058.99810319459,2.578890793498674
1.2,6822.729955765919,2.445924703020922
1.2,7046.037577551996,2.352579877280037
1.2,7046.037577551996,2.5814755899694783
1.2,6810.200276682484,2.4483794692224365
1.2,7033.098730093704,2.354936817813301
1.2,7033.098730093704,2.5840655730701347
1.2,6797.6915300208175,2.4508391676533297
1.2,7020.18150647574,2.3572984857012256
1.2,7020.18150647574,2.58666075842749
1.2,6785.203663369285,2.453303813193644
1.2,7007.285852535618,2.3596648951806887
1.2,7007.285852535618,2.58926116173123
1.2,6772.736624491095,2.4557734207833386
1.2,6994.411714291595,2.362036060545794
1.2,6994.411714291595,2.591866798734197
1.2,6760.290361323543,2.4582480054225884
1.2,6981.517070855914,2.3644197684793253
1.2,6981.517070855914,2.59448622618463
1.2,6747.824249556032,2.46073569356432
1.2,6968.685872651976,2.366800504388149
1.2,6968.685872651976,2.597102395332072
1.2,6735.419449785753,2.463220293933958
1.2,6955.876029101415,2.3691860394585365
1.2,6955.876029101415,2.599723845871604
1.2,6723.035270407224,2.4657099167677488
1.2,6943.087486938505,2.371576388216577
1.2,6943.087486938505,2.602350593812101
1.2,6710.671660047493,2.4682045773099963
1.2,6930.32019307453,2.3739715652470426
1.2,6930.32019307453,2.6049826552272077
1.2,6698.328567504123,2.470704290866758
0.6,1404.515056257586,4.845118307106927
0.6,1404.515056257586,5.517548086506051
0.6,1626.685084693445,4.832036484996573
0.6,1626.685084693445,5.478543572495745
0.6,1388.8095640889296,6.361810015398079
0.6,1848.4554574115527,4.8242286719552885
0.6,1848.4554574115527,5.445721846277445
0.6,1578.7227797097655,6.330215888667059
0.6,2070.497680490186,4.81556008613475
0.6,2070.497680490186,5.424583606107411
0.6,1768.0891048697424,6.301734192511581
0.6,2292.483241636008,4.809157703491338
0.6,2292.483241636008,5.396458075455463
0.6,1957.8367152385413,6.2905495202869
0.6,2515.459718584344,4.783492605334772
0.6,2515.459718584344,5.392766331468086
0.6,2145.3604118131225,6.268581478230819
0.6,2739.085238384858,4.756041805042537
0.6,2739.085238384858,5.392854535317805
0.6,2333.73917373943,6.241162611878764
0.6,2962.794661730041,4.719473025636894
0.6,2962.794661730041,5.372544983685569
0.6,2522.043610973598,6.241732559797944
0.6,2711.105429979972,6.232307328426296
0.6,2901.0390258511297,6.228582500097613
0.6,5207.762729702773,4.17931988878636
0.6,5207.762729702773,5.192229750045678
0.6,5431.34184375192,4.112414593679119
0.6,5431.34184375192,5.1921693141944685
0.6,5654.600320563564,4.052986303915601
0.6,5654.600320563564,5.180550457898172
0.6,5878.782351976148,3.9910695257130513
0.6,5878.782351976148,5.163710902688327
0.6,6101.1029406942025,3.94253193989329
0.6,6101.1029406942025,5.131981963054089
0.6,5135.072802950886,6.151369940888478
0.6,6323.688146991303,3.8898361153642815
0.6,6323.688146991303,5.101824764457004
0.6,5318.589363276544,6.141849254856744
0.6,6546.125179492564,3.846516891407041
0.6,6546.125179492564,5.065041085722777
0.6,5504.984457219159,6.122533582836294
0.6,6768.754678444113,3.804010410151681
0.6,6768.754678444113,5.048942439953645
0.6,5690.20886138297,6.091998507568307
0.6,6992.681824354058,3.7433705163971247
0.6,6992.681824354058,5.046727818910424
0.6,5874.969541622576,6.065229778528635
0.6,7214.172689662606,3.7188230491304095
0.6,7214.172689662606,5.011071306849384
0.6,6065.344849198799,6.0364750080846274
0.6,7434.462467372737,3.6776268756448234
0.6,7434.462467372737,5.008101326404782
0.6,6253.782418208789,6.04122043716174
0.6,7656.459600532085,3.655391802452802
0.6,7656.459600532085,4.9733238158920186
0.6,6443.169489431271,5.989472903574041
0.6,7877.106159862277,3.619638808238564
0.6,7877.106159862277,4.975901427650215
0.6,6625.604777847685,5.963929225879573
0.6,8097.522595870439,3.5873275628561383
0.6,8097.522595870439,4.978388011544114
0.6,6812.091925601108,5.918999779180124
0.6,8317.467389947231,3.550324261828847
0.6,8317.467389947231,4.994023081131403
0.6,6993.868039252331,5.894789486883192
0.6,8541.244727592886,3.52765559796309
0.6,8541.244727592886,4.962262608063395
0.6,7187.0836028631575,5.884444165878021
0.6,7371.270975335582,5.896972826224617
0.6,7553.8727519382865,5.884070314768772
0.6,7742.892436766941,5.867277029078228
0.6,7932.107933540876,5.853861160719262
0.6,8122.685814500941,5.827696374497921
0.6,8309.84275885989,5.812676753574899
0.6,8508.066589186641,5.818063489669401
0.6,1371.6061062901413,4.910269672424055
0.6,1371.6061062901413,5.651861889072937
0.6,1592.9079008999483,4.889452485421715
0.6,1592.9079008999483,5.596704485999002
0.6,1337.197454308205,6.557291745047979
0.6,1813.893305166572,4.875732122968262
0.6,1813.893305166572,5.551041418944096
0.6,1526.089925145278,6.504132417007487
0.6,2035.237053552588,4.862301346953879
0.6,2035.237053552588,5.5191343891755045
0.6,1714.7791151603235,6.458817132716317
0.6,2256.592903114255,4.8520064809304975
0.6,2256.592903114255,5.482171191051851
0.6,1903.89237622314,6.4344385807325
0.6,2479.0325646851006,4.82286626450741
0.6,2479.0325646851006,5.471449672775671
0.6,2090.931582331209,6.401253281573359
0.6,2702.102914617431,4.790557514412425
0.6,2702.102914617431,5.458629828871552
0.6,2278.7625517382,6.377126960148998
0.6,2925.29836213897,4.753061072465636
0.6,2925.29836213897,5.433642810934959
0.6,2467.1307184966413,6.362943151971731
0.6,2655.417481282185,6.345180105575735
0.6,2844.9733859984867,6.332016280158308
0.6,5169.635598466616,4.191206346398434
0.6,5169.635598466616,5.239818104643684
0.6,5393.332928176811,4.130849994477048
0.6,5393.332928176811,5.218990451888896
0.6,5616.95908595075,4.068123943688704
0.6,5616.95908595075,5.206773437900026
0.6,5840.931111293613,4.006181141368872
0.6,5840.931111293613,5.190721758448079
0.6,6063.170365444536,3.9506193579581255
0.6,6063.170365444536,5.173472183421099
0.6,5078.914300621616,6.203388492817663
0.6,6285.923795959766,3.894912697474232
0.6,6285.923795959766,5.147415061350346
0.6,5261.401447809881,6.191763471901913
0.6,6508.084349095472,3.851145194173849
0.6,6508.084349095472,5.110831458803991
0.6,5447.203234100339,6.176198710455187
0.6,6731.02535444922,3.8075433182636496
0.6,6731.02535444922,5.090271929782449
0.6,5633.048189021667,6.146116427962089
0.6,6954.52937644034,3.756149886707792
0.6,6954.52937644034,5.080185926069481
0.6,5818.153611240619,6.11491482357791
0.6,7176.0581022034485,3.72226297678244
0.6,7176.0581022034485,5.057003397856835
0.6,6007.019909365127,6.09146776655581
0.6,7397.393122096448,3.695776743528216
0.6,7397.393122096448,5.02025498640211
0.6,6199.765415127949,6.073670829478357
0.6,7618.459345126601,3.6563782610108455
0.6,7618.459345126601,5.016600077618444
0.6,6385.405276171422,6.036307411596826
0.6,7839.604505459326,3.618851049217653
0.6,7839.604505459326,5.01647599049448
0.6,6567.898697728816,6.009518829936066
0.6,8060.315051275089,3.5885570437127736
0.6,8060.315051275089,5.010720916055943
0.6,6754.615758435645,5.967660298040507
0.6,8280.8005506027,3.5640891810010293
0.6,8280.8005506027,5.006924288842736
0.6,6940.931440954863,5.928654939328276
0.6,8503.861082354531,3.536337713090444
0.6,8503.861082354531,4.983588014889024
0.6,7132.344460219109,5.921211610806995
0.6,7316.577183872578,5.932815320452139
0.6,7499.212627007665,5.918918875650476
0.6,7688.288050180846,5.901134816416032
0.6,7877.552210643767,5.886805425391807
0.6,8068.132823217402,5.859692917324011
0.6,8255.324018991882,5.8438555753754615
0.6,8453.569551078845,5.8485460892654455
1.2,1784.4266715891188,2.528921219278816
1.2,1784.4266715891188,2.528457615534404
1.2,1978.8521750783727,2.517638217699305
1.2,1978.8521750783727,2.519702827584559
1.2,1873.0024203788817,2.8305325542293653
1.2,2173.628599277051,2.504017212208407
1.2,2173.628599277051,2.5068219592248866
1.2,2058.7391739354644,2.8250530012753114
1.2,2368.7676393760285,2.486716815891888
1.2,2368.7676393760285,2.5086682965208995
1.2,2244.232687937168,2.806608969303225
1.2,2563.932384313016,2.4838443886410357
1.2,2563.932384313016,2.4734917176540647
1.2,2431.041110049696,2.799688893720252
1.2,6051.950913046557,2.353199960523054
1.2,6051.950913046557,2.244174621376985
1.2,6242.920128651708,2.345774563946188
1.2,6242.920128651708,2.234961765687516
1.2,6433.7413844584125,2.339430129961526
1.2,6433.7413844584125,2.222413378472354
1.2,6156.458270574295,2.5209851354130195
1.2,6625.325663792534,2.330434818541114
1.2,6625.325663792534,2.2115638559775315
1.2,6341.807196074204,2.5162154256452185
1.2,6817.163748461054,2.321148487911944
1.2,6817.163748461054,2.202487539529825
1.2,6527.047057049706,2.500084196624454
1.2,7008.319401081668,2.316383065101556
1.2,7008.319401081668,2.1887108787619938
1.2,6714.610120604919,2.4839004034675694
1.2,6898.753216010281,2.472795207657997
1.2,7079.947975295797,2.463719791674529
1.2,1855.0105539186056,2.674693802070376
1.2,1855.0105539186056,2.7817103258200087
1.2,1799.6474373347928,2.636515611575084
1.2,2056.962257794658,2.656588942807004
1.2,2056.962257794658,2.77904898540802
1.2,1995.08425533134,2.61859951235085
1.2,2259.0628823590296,2.6403777571623364
1.2,2259.0628823590296,2.7719942907139967
1.2,2191.01224535662,2.602753859225809
1.2,2461.1951735903967,2.6240087239504457
1.2,2461.1951735903967,2.760249793291452
1.2,2386.885265148412,2.593866754323358
1.2,2582.978194351801,2.584671513663506
1.2,6085.389686922212,2.377026390760129
1.2,6085.389686922212,2.5762950925120416
1.2,6283.364244359251,2.379184260190565
1.2,6283.364244359251,2.556400329968263
1.2,6074.803544069584,2.438616933638772
1.2,6482.089505927739,2.370011729743929
1.2,6482.089505927739,2.5447391808487136
1.2,6267.526386832064,2.4268602135928123
1.2,6681.637368880906,2.3521894530203724
1.2,6681.637368880906,2.5318055315150745
1.2,6460.718190007011,2.4157299290975245
1.2,6881.83719919568,2.333765405180866
1.2,6881.83719919568,2.521844684287043
1.2,6654.007135580138,2.4071285882262603
1.2,7081.872192151534,2.3126826469547352
1.2,7081.872192151534,2.5151422898549125
1.2,6845.708382532275,2.400575486685131
1.2,7033.48247629591,2.3919250233852325
1.2,1771.2002152617408,2.743981923930137
1.2,1771.2002152617408,2.852256694245205
1.2,1719.4075137640928,2.702160700759392
1.2,1963.848834211777,2.725619416085283
1.2,1963.848834211777,2.849905275694299
1.2,1905.8349669812335,2.6840218351202307
1.2,2156.6353637269603,2.7091640084010504
1.2,2156.6353637269603,2.842983432041549
1.2,2092.728486825228,2.668194067156351
1.2,2349.4470086622578,2.692520521151544
1.2,2349.4470086622578,2.83120373458308
1.2,2279.5644272809664,2.6594328670646443
1.2,2542.455381821475,2.6803516576924022
1.2,2542.455381821475,2.8165364350162303
1.2,2466.605735646689,2.6503050459838127
1.2,6184.260094410212,2.433066879213316
1.2,6184.260094410212,2.6120257833925846
1.2,6374.563060248698,2.414794983722875
1.2,6374.563060248698,2.5987871784305416
1.2,6164.926985730555,2.4792784464124398
1.2,6565.488467506691,2.395903371073916
1.2,6565.488467506691,2.588597584069356
1.2,6349.266143400831,2.470494959772941
1.2,6756.256196235897,2.3742807189032424
1.2,6756.256196235897,2.5817507832101434
1.2,6532.089506114117,2.463810938815707
1.2,6946.705877112416,2.346210812503491
1.2,6946.705877112416,2.5858450052371014
1.2,6711.166591111524,2.4549720391704457
1.2,7136.220661634269,2.331575236148192
1.2,7136.220661634269,2.5780840289413174
1.2,6894.159825103497,2.442389543382716
1.2,7072.360200423232,2.427107365470337
0.6,2827.361046560313,4.414564612747191
0.6,2827.361046560313,5.25434856765229
0.6,2356.4265102663417,6.121439965869316
0.6,2038.344638838052,7.07670597229085
0.6,1885.6851531034015,6.6578399292004375
0.6,1810.302552956996,6.167698076451764
0.6,1741.546892663471,6.638099156456482
0.6,1626.9674258174132,7.253062929791919
0.6,1560.81716031556,7.697820913799714
0.6,1540.4712512882777,8.03214561827335
0.6,2827.2708806397027,4.414643414106378
0.6,2827.2708806397027,5.254517396145128
0.6,2356.2912459710706,6.121735005951384
0.6,2038.1691323575892,7.077173391563825
0.6,1885.462659729301,6.658386661837491
0.6,1810.0370004864635,6.1683256904686825
0.6,1741.2303405857274,6.638928718463334
0.6,1626.6042602978548,7.254111808266631
0.6,1560.4140176939088,7.699085318115391
0.6,1540.0193359869131,8.033608375202801
0.6,2827.1085883630653,4.414785263642555
0.6,2827.1085883630653,5.2548081817609305
0.6,2356.05830682217,6.122237732340382
0.6,2037.8701519616948,7.07795677310734
0.6,1885.08988481136,6.659325825269803
0.6,1809.5810230106715,6.169383013370761
0.6,1740.6973147497088,6.640280163329383
0.6,1626.0129720660543,7.255847656142998
0.6,1559.747291658797,7.701202750822018
0.6,1539.263130258366,8.03603313566828
0.6,2826.901226835664,4.414966529093813
0.6,2826.901226835664,5.25521158283782
0.6,2355.735231247666,6.122948247371853
0.6,2037.447745494021,7.07904368628352
0.6,1884.572917347146,6.660610173652868
0.6,1808.9578250149905,6.170859466158071
0.6,1739.953539691581,6.642189720335611
0.6,1625.178229382577,7.258271459777269
0.6,1558.8172796585034,7.704147091799431
0.6,1538.2128415217692,8.039436006072572
0.6,2826.6307754035743,4.415202984662097
0.6,2826.6307754035743,5.255727651243621
0.6,2355.322051897549,6.123866695722007
0.6,2036.901980533399,7.080459701676272
0.6,1883.8998444867848,6.662287707608243
0.6,1808.1444897122465,6.172766678274052
0.6,1738.9937064327482,6.644658352250742
0.6,1624.10036234769,7.261410551660937
0.6,1557.614459001571,7.707947792046241
0.6,1536.8591944855857,8.043805090802287
0.6,2826.297250011251,4.415494648080963
0.6,2826.297250011251,5.25635645334992
0.6,2354.818810519076,6.124971385413804
0.6,2036.245933518887,7.082179910704572
0.6,1883.082826148608,6.664335205535218
0.6,1807.1527717007775,6.175083375925705
0.6,1737.829216875186,6.647651654160666
0.6,1622.7953274481258,7.265240804866278
0.6,1556.1493147378587,7.71260738409113
0.6,1535.202894261549,8.049172335041781
0.6,2825.9006703189025,4.415841541228343
0.6,2825.9006703189025,5.257107458947878
0.6,2354.218049263158,6.126284406195642
0.6,2035.4667134378076,7.084217415390672
0.6,1882.1160236148264,6.666753349014541
0.6,1805.9829294438368,6.177821525956031
0.6,1736.4548933625026,6.651194834522421
0.6,1621.253261799495,7.2697644034277475
0.6,1554.4224987326158,7.718101350247135
0.6,1533.254587497541,8.055498462348611
0.6,2825.441059699584,4.416243690130644
0.6,2825.441059699584,5.257971380729488
0.6,2353.5273405770763,6.127784126648209
0.6,2034.5774245988785,7.086547428187419
0.6,1881.0116410782057,6.669531017505937
0.6,1804.6410249442783,6.180993304842583
0.6,1734.865639077827,6.65531347000818
0.6,1619.4644253996796,7.27500998251924
0.6,1552.424870012102,7.72444708290703
0.6,1531.0103672241762,8.062802427897289
0.6,2824.9274551090984,4.4166932373572605
0.6,2824.9274551090984,5.258948329937511
0.6,2352.7467541834103,6.129514643235132
0.6,2033.552245781846,7.089221232299046
0.6,1879.745903814233,6.672704920581895
0.6,1803.110136760621,6.1845889750559015
0.6,1733.0675040046776,6.65996198189022
0.6,1617.450185182729,7.280954563126492
0.6,1550.1672438134751,7.731676491749834
0.6,1528.4616200295168,8.071118482793485
0.6,2824.3508741998035,4.4171981012224855
0.6,2824.3508741998035,5.260038432434714
0.6,2351.8763688448007,6.131421533252157
0.6,2032.4237770020648,7.092188854302592
0.6,1878.34307074299,6.67624033558276
0.6,1801.4079333511268,6.188621095488581
0.6,1731.055535811412,6.665178419758517
0.6,1615.1958155533955,7.287601555589563
0.6,1547.6506197983788,7.739738947158494
0.6,1525.6291706767568,8.08040932053306
0.6,2823.711350930974,4.417758319636651
0.6,2823.711350930974,5.261251232445831
0.6,2350.908772947376,6.133549005381589
0.6,2031.166248262479,7.09548912742467
0.6,1876.78544622202,6.680162335945326
0.6,1799.5233562141636,6.193069165073233
0.6,1728.8414274609167,6.670929537802564
0.6,1612.717647283116,7.294954783094869
0.6,1544.876110051052,7.748695316014407
0.6,1522.4949604441908,8.090725263346066
0.6,2823.0089229583427,4.418373934681891
0.6,2823.0089229583427,5.262577490948308
0.6,2349.851568578719,6.13586458221651
0.6,2029.799300031029,7.099084840627507
0.6,1875.091321249072,6.68444831870704
0.6,1797.4683842658085,6.197946084953617
0.6,1726.420351230773,6.677254053120908
0.6,1610.0011656763031,7.3030316134366835
0.6,1541.8400133603725,7.758509874501991
0.6,1519.0751880146015,8.102044910282823
0.6,2822.252633994906,4.419037096635821
0.6,2822.252633994906,5.264017379150246
0.6,2348.704862244737,6.13840165065864
0.6,2028.3037099773876,7.103027792518065
0.6,1873.2371066214464,6.689135666066654
0.6,1795.226339188325,6.203287278331085
0.6,1723.7765612331195,6.684179230035088
0.6,1607.0371672040706,7.311863123535075
0.6,1538.5338598921142,7.7692450602715555
0.6,1515.3521821667734,8.114420483602618
0.6,2821.433522084059,4.419755746767884
0.6,2821.433522084059,5.265580502258354
0.6,2347.4612796679216,6.141138763454413
0.6,2026.6926642145024,7.107268168380719
0.6,1871.247113395093,6.694190011762406
0.6,1792.8150107750068,6.209039338011567
0.6,1720.9384407671978,6.691636522766925
0.6,1603.8576007200456,7.3214019584671775
0.6,1534.9788039147752,7.78083822273966
0.6,1511.3520674110596,8.12778811564753
0.6,2820.551635408115,4.420529939129271
0.6,2820.551635408115,5.267248228771357
0.6,2346.1359283879965,6.144076453139795
0.6,2024.966405285332,7.111832541666569
0.6,1869.1097889189537,6.699625039618635
0.6,1790.2292839508318,6.215226885420467
0.6,1717.8958619039204,6.6996535878325
0.6,1600.4533680841862,7.331653575447225
0.6,1531.1763702928931,7.7933250858458685
0.6,1507.0671455907425,8.142201635960465
0.6,2819.6160207910016,4.421351827719738
0.6,2819.6160207910016,5.269030188154969
0.6,2344.7214484623487,6.1472152920663135
0.6,2023.1251927961343,7.116722151550385
0.6,1866.8255784684252,6.705454641474842
0.6,1787.4641153718546,6.221874901837452
0.6,1714.638824805089,6.708270695694939
0.6,1596.81042066147,7.342663670264288
0.6,1527.1135344784873,7.80672822927949
0.6,1502.4947527436827,8.15767195017997
0.6,2818.6087409869588,4.4222372803658025
0.6,2818.6087409869588,5.27094548800051
0.6,2343.203026382411,6.150566923776887
0.6,2021.1628509835184,7.121925534051987
0.6,1864.4009111966773,6.711656700418747
0.6,1784.5316411455708,6.228941386894121
0.6,1711.1902826530209,6.717456002940688
0.6,1592.945478946775,7.354425641992447
0.6,1522.7970007499096,7.821042725935731
0.6,1497.6419977966482,8.174181128049383
0.6,2817.5478419600986,4.423170551718564
0.6,2817.5478419600986,5.272966080794976
0.6,2341.603259895909,6.1541209954837806
0.6,2019.0861372177783,7.127456865421188
0.6,1861.83032345838,6.718257458665674
0.6,1781.4212040202356,6.236462914997253
0.6,1707.5348809721102,6.727214090202739
0.6,1588.8599694559591,7.366933207764474
0.6,1518.2335322627391,7.836292599069691
0.6,1492.5065090703529,8.19178618246292
0.6,2816.424391038451,4.42415961638339
0.6,2816.424391038451,5.275111113760574
0.6,2339.907358845434,6.157889260334241
0.6,2016.8889222518428,7.133317656845503
0.6,1859.1143481534705,6.725247109956671
0.6,1778.13930934091,6.244431441769395
0.6,1703.6792399986434,6.737574258540207
0.6,1584.5452548594428,7.380193790693887
0.6,1513.425096759222,7.852459898707292
0.6,1487.100393631588,8.210485878123972
0.6,2815.2474368799963,4.42519663094994
0.6,2815.2474368799963,5.277361965947656
0.6,2338.130434510333,6.161861426296515
0.6,2014.5779871361285,7.1395095133483775
0.6,1856.2535472705465,6.732640195847978
0.6,1774.681121384249,6.252872958489725
0.6,1699.6136865836631,6.748529698179223
0.6,1580.0080462503377,7.39422875788907
0.6,1508.3689277853114,7.869584348784213
0.6,1481.4167677451455,8.228523471114128
0.6,2814.0080593585903,4.4262895844470815
0.6,2814.0080593585903,5.279747315805545
0.6,2336.250274777732,6.166060447332359
0.6,2012.140822833889,7.146047015758933
0.6,1853.2425887020088,6.740451512251624
0.6,1771.041886209625,6.26177987381856
0.6,1695.34497549448,6.760110644120537
0.6,1575.23994969224,7.409087212675849
0.6,1503.0527790395545,7.88604153158524
0.6,1475.760580731181,8.247091536881411
0.6,2812.7063311386705,4.427438559422489
0.6,2812.7063311386705,5.282239088746656
0.6,2334.2894576111216,6.170453932993499
0.6,2009.5970936005965,7.152893317591676
0.6,1850.0998604240517,6.748622861208352
0.6,1767.2508536017124,6.271121924838577
0.6,1690.8907008731894,6.772274026052451
0.6,1570.262940605436,7.423951552609596
0.6,1497.6604037244024,7.902925147969953
0.6,1469.9381920598314,8.266618504681192
0.6,2811.3423284948394,4.428643642720826
0.6,2811.3423284948394,5.284847071392847
0.6,2332.2407152861742,6.175053821845914
0.6,2006.940744295727,7.160063091881527
0.6,1846.8200511890484,6.757205764552855
0.6,1763.2863210313635,6.280937148940764
0.6,1686.2359629019654,6.785038303051584
0.6,1565.073764566372,7.438479793034467
0.6,1492.253606226335,7.920667740041031
0.6,1463.8688857087757,8.287130947238879
0.6,2809.9250991098825,4.429896990659115
0.6,2809.9250991098825,5.287581102668071
0.6,2330.096811074089,6.17987215993506
0.6,2004.1657649136596,7.1675841628494
0.6,1843.392015625595,6.766191014851989
0.6,1759.1549533922753,6.2912069524019065
0.6,1681.3930032494463,6.797398375625289
0.6,1559.9021187187907,7.453719414043591
0.6,1486.6238576073454,7.939267449445599
0.6,1457.559958656714,8.30865646584677
0.6,2808.445750325496,4.431206624154218
0.6,2808.445750325496,5.290432061606363
0.6,2327.8654114469496,6.184898799741053
0.6,2001.27898721,7.175419739343107
0.6,1839.8341406791385,6.775569428821297
0.6,1754.8634096561393,6.301947142121473
0.6,1676.35789203593,6.809810647652876
0.6,1554.647936728371,7.469666648563306
0.6,1480.778009372028,7.958774864378093
0.6,1451.0013050919629,8.331251095529423
0.6,2806.895409308448,4.4325805868626125
0.6,2806.895409308448,5.293409841024261
0.6,2325.5393100762208,6.190145913468215
0.6,1998.2744502567828,7.183610883403641
0.6,1836.129467619877,6.785381211636058
0.6,1750.3959126977804,6.312623148831834
0.6,1671.2703022706005,6.822789779406753
0.6,1549.191523769406,7.486330189473358
0.6,1474.718499775201,7.979150394216085
0.6,1444.2135079555526,8.354862639017046
0.6,2805.3010441952224,4.433995149089399
0.6,2805.3010441952224,5.296495803830108
0.6,2323.13360092805,6.195603409814028
0.6,1995.1590030022328,7.192133878036117
0.6,1832.29051106782,6.795592874271568
0.6,1745.7704347672932,6.322995602308161
0.6,1666.201023714738,6.836319721475733
0.6,1543.544175954759,7.503743744559814
0.6,1468.4390210981635,8.000472435831174
0.6,1437.1780640140769,8.37956269555805
0.6,2803.644820794209,4.435466297295514
0.6,2803.644820794209,5.299699864338964
0.6,2320.6410879184104,6.201272378648514
0.6,1991.9331049920563,7.201017180032591
0.6,1828.3063116597075,6.806245162561683
0.6,1740.9713502327966,6.333803532086972
0.6,1660.9515297834862,6.8504179253504764
0.6,1537.703275386065,7.52188024747015
0.6,1461.955443631058,8.022689201050627
0.6,1429.9199486282232,8.405341580271454
0.6,2801.917890337325,4.437002103536594
0.6,2801.917890337325,5.30305110585978
0.6,2318.039795626722,6.207187660370152
0.6,1988.5781465371383,7.210263386383207
0.6,1824.1777095176296,6.816460027583852
0.6,1736.2245698366155,6.345071889242567
0.6,1655.5135090467925,6.865136031936275
0.6,1531.652526098679,7.54084884400296
0.6,1455.2353754354751,8.04594772919405
0.6,1422.3996286250128,8.432329940935164
0.6,2800.1382488290906,4.438586769121209
0.6,2800.1382488290906,5.306502248352762
0.6,2315.367046554188,6.2132943488886045
0.6,1985.1264634739227,7.219822617025927
0.6,1819.9288942015116,6.826633754145387
0.6,1731.44091542604,6.356743199677041
0.6,1649.918440728023,6.880391396460716
0.6,1525.4309585480394,7.560511840284373
0.6,1448.3342037994685,8.070064296499769
0.6,1414.8331803628164,8.460338083022132
0.6,2798.2970497302567,4.440228369496675
0.6,2798.2970497302567,5.310082410860092
0.6,2312.6008831195013,6.219627381815229
0.6,1981.559478014196,7.229736822054305
0.6,1815.5431606537345,6.837182261632388
0.6,1726.508795263668,6.368852909687012
0.6,1644.1530462341389,6.896236110467287
0.6,1519.022323496588,7.580954586808632
0.6,1441.2284206538116,8.095160898222055
0.6,1407.090747201417,8.489498210878498
0.6,2796.40333020702,4.44191905180806
0.6,2796.40333020702,5.313772921878437
0.6,2309.756370086788,6.226176803368927
0.6,1977.8840730963936,7.239786463223311
0.6,1811.0770125292408,6.84810888666358
0.6,1721.429420952139,6.381416236160664
0.6,1638.2141174304404,6.912677857988817
0.6,1512.4288916729283,7.602163703855268
0.6,1434.0652915089477,8.121227386152048
0.6,1399.1383058040271,8.519817963469762
0.6,2794.439335475629,4.443674895288712
0.6,2794.439335475629,5.317593443993458
0.6,2306.8190114539293,6.232943940685139
0.6,1974.1007847286955,7.24919703179436
0.6,1806.7269241570489,6.859428283075936
0.6,1716.1988840773492,6.394427790984118
0.6,1632.1083618135206,6.92972466752396
0.6,1505.652985445389,7.624189186110662
0.6,1426.750064329968,8.148308312808016
0.6,1390.9710256245562,8.551334482073658
0.6,2792.43195271048,4.445472080697524
0.6,2792.43195271048,5.321534906743199
0.6,2303.7964884052294,6.2399415233856645
0.6,1970.203852738225,7.2589266019298595
0.6,1802.251292915569,6.8711329564784585
0.6,1710.823638385648,6.4078927600195765
0.6,1625.8375744744549,6.947384922279655
0.6,1498.7377623279751,7.647031456451761
0.6,1419.2419792954872,8.176422326713006
0.6,1382.5924475299394,8.584071970619167
0.6,2790.354525428768,4.447334698818883
0.6,2790.354525428768,5.325597835974993
0.6,2300.68909767928,6.247159674779546
0.6,1966.2001743610688,7.268977645776565
0.6,1797.651008559233,6.883226663187704
0.6,1705.3049877819265,6.421816542559998
0.6,1619.4035893358655,6.965655805967045
0.6,1491.7870243531502,7.670678399876977
0.6,1411.552198327052,8.205575139406452
0.6,1374.01022423867,8.618055845258294
0.6,2788.225005790849,4.449246903705225
0.6,2788.225005790849,5.329782774955581
0.6,2297.4971438141806,6.254611279578192
0.6,1962.0840408714507,7.279352727471127
0.6,1792.9269824162766,6.895713304210565
0.6,1699.6442650373112,6.436204756973738
0.6,1612.8082778688497,6.984569511305485
0.6,1484.6593287491412,7.695182450348457
0.6,1403.6711180515715,8.235786934308194
0.6,1365.2279525819083,8.65329803675144
0.6,2786.0256972977822,4.451224844069468
0.6,2786.0256972977822,5.334119282410185
0.6,2294.198915553912,6.262175280086122
0.6,1957.8890303205244,7.290090150820396
0.6,1788.06404666398,6.908653641167707
0.6,1693.8173811262473,6.451127302282632
0.6,1606.0245503158042,7.004182514211843
0.6,1477.3396814279552,7.720610670973446
0.6,1395.5853125363567,8.267177183177443
0.6,1356.2212529544463,8.689930301071769
0.6,2783.77453509706,4.45325265560783
0.6,2783.77453509706,5.33855967157565
0.6,2290.831476013393,6.269176696147479
0.6,1953.8424586519477,7.301109567005029
0.6,1783.100749016247,6.921950053694457
0.6,1687.8716311610149,6.466473173542421
0.6,1599.279662719866,7.024376375934875
0.6,1469.878286894261,7.746822758111759
0.6,1387.347181122731,8.29957211578813
0.6,1347.0500445973128,8.727789275800273
0.6,2781.471630543286,4.455330472265654
0.6,2781.471630543286,5.343133539847835
0.6,2287.3731305768065,6.276397413740481
0.6,1949.68662219597,7.312449256714425
0.6,1778.021880894101,6.935640670959627
0.6,1681.7930647928458,6.482301822422527
0.6,1592.383287166479,7.045243019026741
0.6,1462.24707325521,7.773938457133696
0.6,1378.9267809144606,8.333106761843325
0.6,1337.6859278679838,8.767009013982587
0.6,2779.099333978505,4.457474499278133
0.6,2779.099333978505,5.3478221231547485
0.6,2283.83886913087,6.2837980718572615
0.6,1945.4455275672683,7.324124044810759
0.6,1772.82306685428,6.949752827618862
0.6,1675.5729921040584,6.49861981129695
0.6,1585.3356990326038,7.066769606911483
0.6,1454.4571036476293,7.801948348266108
0.6,1370.3353587999427,8.367805722063254
0.6,1328.1327621330452,8.78352825266195
